"","Predator","Prey"
"3779","Lottia digitalis","Chthamalus dalli"
"3780","Lottia digitalis","Balanus glandula"
"3781","Lottia digitalis","Semibalanus cariosus"
"3782","Lottia digitalis","Mastocarpus"
"3783","Lottia digitalis","Mazzaella"
"3784","Lottia pelta","Cyanophycota"
"3785","Lottia pelta","Cladophoraceae"
"3786","Lottia pelta","Phaeophyta Crust"
"3787","Lottia pelta","Crustose coralline algae complex"
"3788","Lottia pelta","Biofilm Complex"
"3789","Lottia pelta","Red crust complex"
"3790","Lottia pelta","Chthamalus dalli"
"3791","Lottia pelta","Balanus glandula"
"3792","Lottia pelta","Semibalanus cariosus"
"3793","Lottia pelta","Mastocarpus"
"3794","Lottia pelta","Mazzaella"
"3795","Lottia persona","Biofilm Complex"
"3796","Lottia scutum","Odonthalia"
"3797","Lottia scutum","Coscinodiscus"
"3798","Lottia scutum","Achnanthes"
"3799","Lottia scutum","Navicula"
"3800","Lottia scutum","Foraminiferida"
"3801","Lottia scutum","Bacillariaceae"
"3802","Lottia scutum","Thalassiosirales"
"3803","Lottia scutum","Cyanophycota"
"3804","Lottia scutum","Ulvaceae"
"3805","Lottia scutum","Phaeophyta Crust"
"3806","Lottia scutum","Crustose coralline algae complex"
"3807","Lottia scutum","Detritus complex"
"3808","Lottia scutum","Biofilm Complex"
"3809","Lottia scutum","Red crust complex"
"3810","Lottia scutum","Pilayella littoralis"
"3811","Lottia scutum","Saccharina sessile"
"3812","Lottia scutum","Porphyra"
"3813","Lottia scutum","Chthamalus dalli"
"3814","Lottia scutum","Balanus glandula"
"3815","Lottia scutum","Semibalanus cariosus"
"3816","Lottia scutum","Mastocarpus"
"3817","Podocotyle","Alosa sapidissima"
"3818","Podocotyle","Boreogadus saida"
"3819","Podocotyle","Theragra chalcogramma"
"3820","Podocotyle","Gasterosteus aculeatus"
"3821","Podocotyle","Sebastes ciliatus"
"3822","Podocotyle","Platichthys"
"3823","Podocotyle","Lepidopsetta bilineata"
"3824","Podocotyle","Littorina"
"3825","Nemertea","Lottia digitalis"
"3826","Nemertea","Lottia pelta"
"3827","Nemertea","Nemertea"
"3828","Nemertea","Polynoidae"
"3829","Nemertea","Phyllodocidae"
"3830","Nemertea","Syllidae"
"3831","Nemertea","Nereididae"
"3832","Nemertea","Nephtyidae"
"3833","Nemertea","Goniadidae"
"3834","Nemertea","Lumbrineridae"
"3835","Nemertea","Orbiniidae"
"3836","Nemertea","Spionidae"
"3837","Nemertea","Opheliidae"
"3838","Nemertea","Terebellidae"
"3839","Nemertea","Oligochaeta"
"3840","Nemertea","Littorina"
"3841","Nemertea","Nucella lamellosa"
"3842","Nemertea","Nucella emarginata"
"3843","Nemertea","Mya"
"3844","Nemertea","Idoteidae"
"3845","Nemertea","Gammaridea"
"3846","Nemertea","Caprellidae"
"3847","Nemertea","Paralithodes"
"3848","Nemertea","Cancer"
"3849","Nemertea","Lineidae"
"3850","Nemertea","Emplectonematidae"
"3851","Nemertea","Amphiporidae"
"3852","Nemertea","Chthamalus dalli"
"3853","Nemertea","Balanus glandula"
"3854","Nemertea","Semibalanus cariosus"
"3855","Nemertea","Pugettia"
"3856","Metridinidae","Gymnodinium"
"3857","Metridinidae","Protoperidinium"
"3858","Metridinidae","Ceratium"
"3859","Metridinidae","Chaetognatha"
"3860","Metridinidae","Coscinodiscus"
"3861","Metridinidae","Chaetoceros"
"3862","Metridinidae","Rhizosoleniaceae"
"3863","Metridinidae","Thalassiothrix"
"3864","Metridinidae","Thalassionema nitzschioides"
"3865","Metridinidae","Navicula"
"3866","Metridinidae","Silicoflagellida"
"3867","Metridinidae","Foraminiferida"
"3868","Metridinidae","Radiolaria"
"3869","Metridinidae","Tintinnina"
"3870","Metridinidae","Bacillariaceae"
"3871","Metridinidae","Thalassiosirales"
"3872","Metridinidae","Cyanophycota"
"3873","Metridinidae","Prorocentrum"
"3874","Metridinidae","Dinophysis"
"3875","Metridinidae","Detritus complex"
"3876","Clausocalanidae","Prymnesiophyceae"
"3877","Clausocalanidae","Coscinodiscus"
"3878","Clausocalanidae","Radiolaria"
"3879","Clausocalanidae","Clausocalanidae"
"3880","Clausocalanidae","Detritus complex"
"3881","Reinhardtius evermanni","Bathymaster"
"3882","Reinhardtius evermanni","Leptoclinus maculatus"
"3883","Reinhardtius stomias","Echiura"
"3884","Reinhardtius stomias","Ophiuroidea"
"3885","Reinhardtius stomias","Psolus"
"3886","Reinhardtius stomias","Chaetognatha"
"3887","Reinhardtius stomias","Appendicularia"
"3888","Reinhardtius stomias","Oncorhynchus kisutch"
"3889","Reinhardtius stomias","Mallotus villosus"
"3890","Reinhardtius stomias","Thaleichthys pacificus"
"3891","Reinhardtius stomias","Stomiidae"
"3892","Reinhardtius stomias","Stenobrachius leucopsarus"
"3893","Reinhardtius stomias","Gadus macrocephalus"
"3894","Reinhardtius stomias","Theragra chalcogramma"
"3895","Reinhardtius stomias","Lycodapus"
"3896","Reinhardtius stomias","Lycodes"
"3897","Reinhardtius stomias","Coryphaenoides"
"3898","Reinhardtius stomias","Sebastolobus"
"3899","Reinhardtius stomias","Pleurogrammus monopterygius"
"3900","Reinhardtius stomias","Anoplopoma fimbria"
"3901","Reinhardtius stomias","Icelus"
"3902","Reinhardtius stomias","Malacocottus"
"3903","Reinhardtius stomias","Triglops"
"3904","Reinhardtius stomias","Aspidophoroides"
"3905","Reinhardtius stomias","Eumicrotremus"
"3906","Reinhardtius stomias","Trichodon trichodon"
"3907","Reinhardtius stomias","Bathymaster"
"3908","Reinhardtius stomias","Lumpenus"
"3909","Reinhardtius stomias","Leptoclinus maculatus"
"3910","Reinhardtius stomias","Ammodytes hexapterus"
"3911","Reinhardtius stomias","Hippoglossoides elassodon"
"3912","Reinhardtius stomias","Limanda aspera"
"3913","Reinhardtius stomias","Lepidopsetta bilineata"
"3914","Reinhardtius stomias","Hippoglossus stenolepis"
"3915","Reinhardtius stomias","Glyptocephalus zachirus"
"3916","Reinhardtius stomias","Clupea pallasii"
"3917","Reinhardtius stomias","Reinhardtius stomias"
"3918","Reinhardtius stomias","Aphroditidae"
"3919","Reinhardtius stomias","Polynoidae"
"3920","Reinhardtius stomias","Podothecus acipenserinus"
"3921","Reinhardtius stomias","Phyllodocidae"
"3922","Reinhardtius stomias","Nephtyidae"
"3923","Reinhardtius stomias","Thysanoessa raschii"
"3924","Reinhardtius stomias","Onuphidae"
"3925","Reinhardtius stomias","Opheliidae"
"3926","Reinhardtius stomias","Nuculana"
"3927","Reinhardtius stomias","Berryteuthis magister"
"3928","Reinhardtius stomias","Mysida"
"3929","Reinhardtius stomias","Cumacea"
"3930","Reinhardtius stomias","Gammaridea"
"3931","Reinhardtius stomias","Hyperiidea"
"3932","Reinhardtius stomias","Euphausia"
"3933","Reinhardtius stomias","Thysanoessa inermis"
"3934","Reinhardtius stomias","Thysanoessa longipes"
"3935","Reinhardtius stomias","Thysanoessa spinifera"
"3936","Reinhardtius stomias","Hippolytidae"
"3937","Reinhardtius stomias","Pandalidae"
"3938","Reinhardtius stomias","Crangonidae"
"3939","Reinhardtius stomias","Paguridae"
"3940","Reinhardtius stomias","Chionoecetes bairdi"
"3941","Reinhardtius stomias","Pinnotheridae"
"3942","Reinhardtius stomias","Detritus complex"
"3943","Lepidopsetta polyxystra","Echiura"
"3944","Lepidopsetta polyxystra","Ophiuroidea"
"3945","Lepidopsetta polyxystra","Chaetognatha"
"3946","Lepidopsetta polyxystra","Appendicularia"
"3947","Lepidopsetta polyxystra","Theragra chalcogramma"
"3948","Lepidopsetta polyxystra","Ammodytes hexapterus"
"3949","Lepidopsetta polyxystra","Foraminiferida"
"3950","Lepidopsetta polyxystra","Polynoidae"
"3951","Lepidopsetta polyxystra","Phyllodocidae"
"3952","Lepidopsetta polyxystra","Nereididae"
"3953","Lepidopsetta polyxystra","Nephtyidae"
"3954","Lepidopsetta polyxystra","Thysanoessa raschii"
"3955","Lepidopsetta polyxystra","Glyceridae"
"3956","Lepidopsetta polyxystra","Goniadidae"
"3957","Lepidopsetta polyxystra","Onuphidae"
"3958","Lepidopsetta polyxystra","Lumbrineridae"
"3959","Lepidopsetta polyxystra","Orbiniidae"
"3960","Lepidopsetta polyxystra","Spionidae"
"3961","Lepidopsetta polyxystra","Chaetopteridae"
"3962","Lepidopsetta polyxystra","Flabelligeridae"
"3963","Lepidopsetta polyxystra","Opheliidae"
"3964","Lepidopsetta polyxystra","Capitellidae"
"3965","Lepidopsetta polyxystra","Maldanidae"
"3966","Lepidopsetta polyxystra","Oweniidae"
"3967","Lepidopsetta polyxystra","Pectinariidae"
"3968","Lepidopsetta polyxystra","Ampharetidae"
"3969","Lepidopsetta polyxystra","Terebellidae"
"3970","Lepidopsetta polyxystra","Sabellidae"
"3971","Lepidopsetta polyxystra","Nuculana"
"3972","Lepidopsetta polyxystra","Yoldia"
"3973","Lepidopsetta polyxystra","Clinocardium"
"3974","Lepidopsetta polyxystra","Mactromeris"
"3975","Lepidopsetta polyxystra","Mya"
"3976","Lepidopsetta polyxystra","Mysida"
"3977","Lepidopsetta polyxystra","Cumacea"
"3978","Lepidopsetta polyxystra","Gammaridea"
"3979","Lepidopsetta polyxystra","Hyperiidea"
"3980","Lepidopsetta polyxystra","Euphausia"
"3981","Lepidopsetta polyxystra","Hippolytidae"
"3982","Lepidopsetta polyxystra","Crangonidae"
"3983","Lepidopsetta polyxystra","Paguridae"
"3984","Lepidopsetta polyxystra","Chionoecetes opilio"
"3985","Lepidopsetta polyxystra","Chionoecetes bairdi"
"3986","Lepidopsetta polyxystra","Pinnotheridae"
"3987","Lepidopsetta polyxystra","Detritus complex"
"3988","Phoca richardii","Alosa sapidissima"
"3989","Phoca richardii","Oncorhynchus kisutch"
"3990","Phoca richardii","Oncorhynchus tshawytscha"
"3991","Phoca richardii","Hypomesus pretiosus"
"3992","Phoca richardii","Mallotus villosus"
"3993","Phoca richardii","Thaleichthys pacificus"
"3994","Phoca richardii","Porichthys"
"3995","Phoca richardii","Eleginus gracilis"
"3996","Phoca richardii","Gadus macrocephalus"
"3997","Phoca richardii","Microgadus"
"3998","Phoca richardii","Theragra chalcogramma"
"3999","Phoca richardii","Merluccius productus"
"4000","Phoca richardii","Lycodes"
"4001","Phoca richardii","Gasterosteus aculeatus"
"4002","Phoca richardii","Hexagrammos lagocephalus"
"4003","Phoca richardii","Ophiodon elongatus"
"4004","Phoca richardii","Pleurogrammus monopterygius"
"4005","Phoca richardii","Dasycottus setiger"
"4006","Phoca richardii","Enophrys bison"
"4007","Phoca richardii","Hemilepidotus hemilepidotus"
"4008","Phoca richardii","Leptocottus armatus"
"4009","Phoca richardii","Myoxocephalus"
"4010","Phoca richardii","Triglops"
"4011","Phoca richardii","Trichodon trichodon"
"4012","Phoca richardii","Bathymaster"
"4013","Phoca richardii","Leptoclinus maculatus"
"4014","Phoca richardii","Pholis"
"4015","Phoca richardii","Ammodytes hexapterus"
"4016","Phoca richardii","Citharichthys"
"4017","Phoca richardii","Eopsetta"
"4018","Phoca richardii","Lyopsetta exilis"
"4019","Phoca richardii","Hippoglossoides elassodon"
"4020","Phoca richardii","Microstomus pacificus"
"4021","Phoca richardii","Platichthys"
"4022","Phoca richardii","Limanda aspera"
"4023","Phoca richardii","Lepidopsetta bilineata"
"4024","Phoca richardii","Isopsetta isolepis"
"4025","Phoca richardii","Parophrys vetulus"
"4026","Phoca richardii","Psettichthys melanostictus"
"4027","Phoca richardii","Hippoglossus stenolepis"
"4028","Phoca richardii","Glyptocephalus zachirus"
"4029","Phoca richardii","Clupea pallasii"
"4030","Phoca richardii","Reinhardtius stomias"
"4031","Contracaecum","Thaleichthys pacificus"
"4032","Contracaecum","Boreogadus saida"
"4033","Contracaecum","Gadus macrocephalus"
"4034","Contracaecum","Theragra chalcogramma"
"4035","Contracaecum","Coryphaenoides"
"4036","Contracaecum","Gasterosteus aculeatus"
"4037","Contracaecum","Myoxocephalus"
"4038","Contracaecum","Platichthys"
"4039","Contracaecum","Reinhardtius hippoglossoides"
"4040","Contracaecum","Hippoglossus stenolepis"
"4041","Contracaecum","Callorhinus ursinus"
"4042","Contracaecum","Phoca vitulina"
"4043","Contracaecum","Clupea pallasii"
"4044","Contracaecum","Euphausia"
"4045","Contracaecum","Phalacrocorax auritus"
"4046","Contracaecum","Larus hyperboreus"
"4047","Anisakis","Chaetognatha"
"4048","Anisakis","Squalus acanthias"
"4049","Anisakis","Alosa sapidissima"
"4050","Anisakis","Oncorhynchus keta"
"4051","Anisakis","Oncorhynchus kisutch"
"4052","Anisakis","Oncorhynchus tshawytscha"
"4053","Anisakis","Mallotus villosus"
"4054","Anisakis","Thaleichthys pacificus"
"4055","Anisakis","Bathylagus"
"4056","Anisakis","Stomiidae"
"4057","Anisakis","Boreogadus saida"
"4058","Anisakis","Gadus macrocephalus"
"4059","Anisakis","Theragra chalcogramma"
"4060","Anisakis","Melamphaidae"
"4061","Anisakis","Sebastes ciliatus"
"4062","Anisakis","Pleurogrammus monopterygius"
"4063","Anisakis","Myoxocephalus"
"4064","Anisakis","Ammodytes hexapterus"
"4065","Anisakis","Citharichthys"
"4066","Anisakis","Platichthys"
"4067","Anisakis","Lepidopsetta bilineata"
"4068","Anisakis","Reinhardtius hippoglossoides"
"4069","Anisakis","Hippoglossus stenolepis"
"4070","Anisakis","Orcinus orca"
"4071","Anisakis","Phocoena phocoena"
"4072","Anisakis","Ziphius cavirostris"
"4073","Anisakis","Mesoplodon"
"4074","Anisakis","Balaenoptera"
"4075","Anisakis","Eumetopias jubatus"
"4076","Anisakis","Callorhinus ursinus"
"4077","Anisakis","Phoca vitulina"
"4078","Anisakis","Mirounga angustirostris"
"4079","Anisakis","Clupea pallasii"
"4080","Anisakis","Reinhardtius stomias"
"4081","Anisakis","Thysanoessa raschii"
"4082","Anisakis","Berryteuthis magister"
"4083","Anisakis","Hyperiidea"
"4084","Anisakis","Euphausia"
"4085","Anisakis","Thysanoessa inermis"
"4086","Anisakis","Larus hyperboreus"
"4087","Echinorhynchus gadi","Boreogadus saida"
"4088","Echinorhynchus gadi","Gadus macrocephalus"
"4089","Echinorhynchus gadi","Theragra chalcogramma"
"4090","Echinorhynchus gadi","Sebastes aleutianus"
"4091","Echinorhynchus gadi","Sebastes borealis"
"4092","Echinorhynchus gadi","Pleurogrammus monopterygius"
"4093","Echinorhynchus gadi","Platichthys"
"4094","Corynosoma","Mallotus villosus"
"4095","Corynosoma","Boreogadus saida"
"4096","Corynosoma","Gadus macrocephalus"
"4097","Corynosoma","Theragra chalcogramma"
"4098","Corynosoma","Sebastes aleutianus"
"4099","Corynosoma","Sebastes borealis"
"4100","Corynosoma","Sebastes ciliatus"
"4101","Corynosoma","Pleurogrammus monopterygius"
"4102","Corynosoma","Citharichthys"
"4103","Corynosoma","Platichthys"
"4104","Corynosoma","Pleuronectes"
"4105","Corynosoma","Lepidopsetta bilineata"
"4106","Corynosoma","Reinhardtius hippoglossoides"
"4107","Corynosoma","Hippoglossus stenolepis"
"4108","Corynosoma","Reinhardtius stomias"
"4109","Corynosoma","Melanitta perspicillata"
"4110","Corynosoma","Melanitta nigra"
"4111","Corynosoma","Larus hyperboreus"
"4112","Aphroditidae","Foraminiferida"
"4113","Aphroditidae","Nemertea"
"4114","Aphroditidae","Detritus complex"
"4115","Polynoidae","Gymnolaemata"
"4116","Polynoidae","Prymnesiophyceae"
"4117","Polynoidae","Coscinodiscus"
"4118","Polynoidae","Radiolaria"
"4119","Polynoidae","Tintinnina"
"4120","Polynoidae","Hydrozoa"
"4121","Polynoidae","Polynoidae"
"4122","Polynoidae","Ostreidae"
"4123","Polynoidae","Pycnogonida"
"4124","Polynoidae","Ostracoda"
"4125","Polynoidae","Gammaridea"
"4126","Polynoidae","Detritus complex"
"4127","Polynoidae","Limnoria"
"4128","Podothecus acipenserinus","Ophiuroidea"
"4129","Podothecus acipenserinus","Polynoidae"
"4130","Podothecus acipenserinus","Thysanoessa raschii"
"4131","Podothecus acipenserinus","Ostracoda"
"4132","Podothecus acipenserinus","Cumacea"
"4133","Podothecus acipenserinus","Gammaridea"
"4134","Podothecus acipenserinus","Crangonidae"
"4135","Sigalionidae","Detritus complex"
"4136","Phyllodocidae","Phyllodocidae"
"4137","Phyllodocidae","Nereididae"
"4138","Phyllodocidae","Spionidae"
"4139","Phyllodocidae","Detritus complex"
"4140","Syllidae","Foraminiferida"
"4141","Syllidae","Hydrozoa"
"4142","Syllidae","Detritus complex"
"4143","Balanus nubilus","Foraminiferida"
"4144","Balanus nubilus","Detritus complex"
"4145","Nereididae","Laminaria"
"4146","Nereididae","Odonthalia"
"4147","Nereididae","Pennales"
"4148","Nereididae","Licmophora"
"4149","Nereididae","Cocconeis"
"4150","Nereididae","Navicula"
"4151","Nereididae","Zostera marina"
"4152","Nereididae","Foraminiferida"
"4153","Nereididae","Hydrozoa"
"4154","Nereididae","Bacillariaceae"
"4155","Nereididae","Pleurosigmataceae"
"4156","Nereididae","Ulvaceae"
"4157","Nereididae","Nereididae"
"4158","Nereididae","Nephtyidae"
"4159","Nereididae","Spionidae"
"4160","Nereididae","Oligochaeta"
"4161","Nereididae","Macoma"
"4162","Nereididae","Mya"
"4163","Nereididae","Cumacea"
"4164","Nereididae","Gammaridea"
"4165","Nereididae","Detritus complex"
"4166","Nereididae","Fucus"
"4167","Nereididae","Limnoria"
"4168","Nephtyidae","Foraminiferida"
"4169","Nephtyidae","Hydrozoa"
"4170","Nephtyidae","Sigalionidae"
"4171","Nephtyidae","Phyllodocidae"
"4172","Nephtyidae","Nereididae"
"4173","Nephtyidae","Nephtyidae"
"4174","Nephtyidae","Orbiniidae"
"4175","Nephtyidae","Spionidae"
"4176","Nephtyidae","Capitellidae"
"4177","Nephtyidae","Maldanidae"
"4178","Nephtyidae","Oweniidae"
"4179","Nephtyidae","Gammaridea"
"4180","Nephtyidae","Detritus complex"
"4181","Thysanoessa raschii","Gonyaulax"
"4182","Thysanoessa raschii","Chaetognatha"
"4183","Thysanoessa raschii","Chaetoceros"
"4184","Thysanoessa raschii","Radiolaria"
"4185","Thysanoessa raschii","Tintinnina"
"4186","Thysanoessa raschii","Detritus complex"
"4187","Glyceridae","Polynoidae"
"4188","Glyceridae","Nereididae"
"4189","Glyceridae","Macoma"
"4190","Glyceridae","Gammaridea"
"4191","Glyceridae","Detritus complex"
"4192","Goniadidae","Foraminiferida"
"4193","Onuphidae","Foraminiferida"
"4194","Onuphidae","Detritus complex"
"4195","Lumbrineridae","Ophiuroidea"
"4196","Lumbrineridae","Foraminiferida"
"4197","Lumbrineridae","Sigalionidae"
"4198","Lumbrineridae","Nephtyidae"
"4199","Lumbrineridae","Lumbrineridae"
"4200","Lumbrineridae","Spionidae"
"4201","Lumbrineridae","Flabelligeridae"
"4202","Lumbrineridae","Detritus complex"
"4203","Orbiniidae","Detritus complex"
"4204","Paraonidae","Detritus complex"
"4205","Neocalanus cristatus","Protoperidinium"
"4206","Neocalanus cristatus","Silicoflagellida"
"4207","Neocalanus cristatus","Foraminiferida"
"4208","Neocalanus cristatus","Radiolaria"
"4209","Neocalanus cristatus","Tintinnina"
"4210","Neocalanus plumchrus","Protoperidinium"
"4211","Neocalanus plumchrus","Silicoflagellida"
"4212","Neocalanus plumchrus","Foraminiferida"
"4213","Neocalanus plumchrus","Radiolaria"
"4214","Neocalanus plumchrus","Tintinnina"
"4215","Spionidae","Gonyaulax"
"4216","Spionidae","Coscinodiscus"
"4217","Spionidae","Thalassiosirales"
"4218","Spionidae","Cyanophycota"
"4219","Spionidae","Littorina"
"4220","Spionidae","Ostreidae"
"4221","Spionidae","Prorocentrum"
"4222","Spionidae","Detritus complex"
"4223","Chaetopteridae","Chrysophyta"
"4224","Chaetopteridae","Detritus complex"
"4225","Flabelligeridae","Detritus complex"
"4226","Opheliidae","Detritus complex"
"4227","Capitellidae","Nereocystis luetkeana"
"4228","Capitellidae","Chrysophyta"
"4229","Capitellidae","Bacteria"
"4230","Capitellidae","Prymnesiophyceae"
"4231","Capitellidae","Navicula"
"4232","Capitellidae","Zostera marina"
"4233","Capitellidae","Bacillariaceae"
"4234","Capitellidae","Ulvaceae"
"4235","Capitellidae","Prasinophyceae"
"4236","Capitellidae","Detritus complex"
"4237","Maldanidae","Bacteria"
"4238","Maldanidae","Pleurosigmataceae"
"4239","Maldanidae","Detritus complex"
"4240","Oweniidae","Detritus complex"
"4241","Pectinariidae","Detritus complex"
"4242","Ampharetidae","Detritus complex"
"4243","Terebellidae","Bacteria"
"4244","Terebellidae","Coscinodiscus"
"4245","Terebellidae","Navicula"
"4246","Terebellidae","Bacillariaceae"
